@relation average_ratings_original

@attribute movieId numeric
@attribute rating numeric
@attribute 'Average Rating' numeric

@data
3578,3.965839,4
3579,2.333333,2.5
3580,5,5
3581,4,4
3584,3.625,3.5
3587,4,4
3588,4,4
3590,2.833333,3
3591,3.305556,3.5
3593,1.210526,1
3594,3.75,4
3596,1,1
3598,3.833333,4
3599,3.75,4
3600,3.25,3.5
3602,2,2
3604,3.8,4
3605,1.5,1.5
3606,4.111111,4.5
3608,3.258621,3.5
3609,4.25,4.5
3611,3,3
3612,5,5
3613,3,3
3614,3.235294,3.5
3615,3.038462,3
3616,2.5,2.5
3617,3.081081,3
3618,3.25,3.5
3619,3,3
3620,3,3
3621,3.5,3.5
3622,4,4
3623,2.969136,3
3624,3.210526,3.5
3626,3.833333,4
3627,4.333333,4.5
3628,4,4
3629,4.045455,4
3632,4,4
3633,3.666667,4
3634,3.416667,3.5
3635,3.75,4
3637,4,4
3638,3.565217,3.5
3639,3.5,3.5
3640,3.25,3.5
3643,3.5,3.5
3646,1.875,2
3649,3.136364,3
3653,4.1,4
3654,4.038462,4
3655,4.5,4.5
3656,5,5
3657,4.5,4.5
3658,3,3
3659,3,3
3660,3.5,3.5
3661,3,3
3662,3,3
3663,3,3
3664,3,3
3665,4,4
3668,3.384615,3.5
3669,2.666667,2.5
3671,3.935484,4
3672,3.5625,3.5
3673,3.5,3.5
3674,3.166667,3
3675,3.545455,3.5
3676,3.535714,3.5
3677,4.3125,4.5
3678,3.4,3.5
3679,4.625,5
3680,3.833333,4
3681,3.785714,4
3682,2.714286,2.5
3683,4.291667,4.5
3684,3.888889,4
3685,3.6,3.5
3686,3.575,3.5
3687,3.5,3.5
3688,2.916667,3
3689,2,2
3690,2,2
3691,2.5,2.5
3692,3.5,3.5
3693,3.1,3
3694,2.333333,2.5
3695,2.5,2.5
3696,4.333333,4.5
3697,2.868421,3
3698,3.1875,3
3699,3.454545,3.5
3700,3.666667,4
3701,3.3125,3.5
3702,3.828571,4
3703,3.793103,4
3704,3.315789,3.5
3705,2.722222,2.5
3706,3.642857,3.5
3707,3.05,3
3708,3.166667,3
3709,2.666667,2.5
3710,3,3
3712,3.416667,3.5
3713,3.75,4
3714,3,3
3715,3,3
3716,3.5,3.5
3717,2.776786,3
3718,3,3
3719,2,2
3720,3.5,3.5
3721,1.75,1.5
3723,3.9,4
3724,4.115385,4.5
3725,3.125,3
3726,2.5,2.5
3727,3.5,3.5
3728,3.571429,3.5
3729,4.333333,4.5
3730,4.304348,4.5
3731,4,4
3732,3.333333,3.5
3733,3.714286,4
3734,3.625,3.5
3735,4.037037,4
3736,3.642857,3.5
3737,5,5
3738,3.6,3.5
3739,4.666667,5
3740,3.159091,3
3741,3.884615,4
3742,3.78125,4
3743,3.5,3.5
3744,2.692308,2.5
3745,3.304348,3.5
3746,5,5
3747,3.285714,3.5
3751,3.429293,3.5
3752,2.767442,3
3753,3.292308,3.5
3754,2.166667,2
3755,2.95283,3
3757,5,5
3758,3.5,3.5
3759,3.5,3.5
3760,3.5,3.5
3761,3.5,3.5
3763,3.428571,3.5
3764,2.1,2
3765,2,2
3766,3.333333,3.5
3768,3,3
3769,3.2,3
3770,3.333333,3.5
3771,3.25,3.5
3773,2.5,2.5
3774,2.25,2
3775,3,3
3777,2.25,2
3780,2,2
3783,3.928571,4
3784,3,3
3785,2.581081,2.5
3786,3.2,3
3787,3.75,4
3788,3.733333,4
3789,4.4,4.5
3790,4,4
3791,3.541667,3.5
3792,4.333333,4.5
3793,3.559055,3.5
3794,3.4,3.5
3795,4.5,4.5
3798,3.076923,3
3799,1.75,1.5
3800,2,2
3801,3.633333,3.5
3802,2.5,2.5
3804,3.5,3.5
3805,4,4
3806,2.666667,2.5
3807,3.2,3
3809,3.344828,3.5
3810,2.5,2.5
3811,3.944444,4
3812,3.272727,3.5
3813,2.833333,3
3814,4.115385,4.5
3816,3.666667,4
3819,3.7,4
3820,1,1
3821,2.25,2
3822,1.75,1.5
3823,3.125,3
3824,2.3,2
3825,2.925926,3
3826,2.183333,2
3827,2.666667,2.5
3829,2,2
3831,3.5,3.5
3832,3,3
3833,3.166667,3
3834,3,3
3835,2.833333,3
3836,3.5,3.5
3837,5,5
3838,2,2
3839,1,1
3840,4,4
3841,2.333333,2.5
3843,3.5,3.5
3844,3.6,3.5
3845,5,5
3846,3,3
3847,3,3
3848,4,4
3849,4,4
3851,5,5
3852,3.666667,4
3854,4,4
3855,3.75,4
3857,2.125,2
3858,3.333333,3.5
3859,3.75,4
3860,3,3
3861,3.035714,3
3863,2.955882,3
3864,2.125,2
3865,2.833333,3
3868,3.871429,4
3869,3.444444,3.5
3870,3,3
3871,3.95,4
3872,4.333333,4.5
3873,3.772727,4
3875,2.5,2.5
3877,2.8,3
3879,5,5
3880,4,4
3882,2.875,3
3883,0.5,0.5
3885,3,3
3886,3.166667,3
3889,1.5,1.5
3890,3,3
3891,1,1
3892,3,3
3893,2.809524,3
3895,1.25,1
3896,3.1875,3
3897,3.888889,4
3900,3,3
3901,2.5,2.5
3902,4.5,4.5
3903,3.333333,3.5
3905,4.5,4.5
3906,4,4
3908,2.9,3
3909,5,5
3910,3.804348,4
3911,3.762712,4
3913,3.5,3.5
3914,3.333333,3.5
3915,4.166667,4.5
3916,3.858974,4
3917,3.545455,3.5
3918,3,3
3919,2.666667,2.5
3920,3.5,3.5
3921,2.5,2.5
3922,3,3
3923,4,4
3924,3,3
3925,3.875,4
3926,3,3
3927,3.6,3.5
3928,3.4,3.5
3929,3.944444,4
3930,3.4,3.5
3932,3.25,3.5
3933,0.5,0.5
3934,4,4
3936,3,3
3937,2.5,2.5
3938,4,4
3939,3,3
3940,3,3
3941,4,4
3942,3,3
3943,4,4
3945,4,4
3946,2.285714,2
3947,5,5
3948,3.443182,3.5
3949,3.869565,4
3950,3.666667,4
3951,3.5,3.5
3952,4,4
3953,2.333333,2.5
3955,2.75,2.5
3956,2,2
3957,2.125,2
3959,3.4375,3.5
3960,3,3
3961,2.666667,2.5
3962,2.25,2
3963,3.4375,3.5
3964,3,3
3965,3,3
3966,4.75,5
3967,3.709302,4
3968,2.470588,2.5
3969,2.956522,3
3970,3.833333,4
3971,4,4
3972,3.545455,3.5
3973,2.9,3
3975,2.625,2.5
3976,4,4
3977,2.727848,2.5
3978,3.05,3
3979,1.861111,2
3980,3.25,3.5
3981,2.416667,2.5
3983,4.25,4.5
3984,3.434783,3.5
3985,3,3
3986,2.775,3
3987,2.95,3
3988,2.758621,3
3989,4.1,4
3990,1.25,1
3991,1.818182,1.5
3992,3.375,3.5
3993,3.03125,3
3994,3.298387,3.5
3996,3.855263,4
3997,1.9,2
3998,2.75,2.5
3999,2.525,2.5
4000,3,3
4001,2,2
4002,3.375,3.5
4003,3,3
4005,3.4,3.5
4006,3.5,3.5
4007,3.9,4
4008,3.645833,3.5
4009,4,4
4010,3.227273,3.5
4011,4.036842,4
4012,2.5,2.5
4014,3.777778,4
4015,2.659091,2.5
4016,3.5,3.5
4017,4.045455,4
4018,3.125,3
4019,3.423077,3.5
4020,3.136364,3
4021,3.833333,4
4022,3.46875,3.5
4023,3.142857,3
4024,3.375,3.5
4025,2.792453,3
4026,1,1
4027,3.875,4
4029,3.466667,3.5
4030,3.125,3
4031,2.375,2.5
4033,3.888889,4
4034,3.910959,4
4035,4,4
4036,3.1,3
4037,4.125,4.5
4039,3.307692,3.5
4040,2.388889,2.5
4041,3.454545,3.5
4042,3.25,3.5
4043,3.5,3.5
4045,2,2
4046,4,4
4047,3.5,3.5
4048,3,3
4052,2.6875,2.5
4053,2,2
4054,3.357143,3.5
4055,2.875,3
4056,3.5,3.5
4060,4,4
4061,3.2,3
4062,3.214286,3.5
4063,3,3
4066,3.444444,3.5
4067,1.666667,1.5
4068,3.25,3.5
4069,2.480769,2.5
4073,1,1
4076,5,5
4077,4,4
4079,4,4
4080,2.8,3
4081,3,3
4082,1,1
4084,2.964286,3
4085,3.676471,4
4086,4.25,4.5
4088,5,5
4089,3,3
4090,2.8125,3
4091,3.2,3
4092,2.5,2.5
4095,4.5,4.5
4098,3,3
4101,4.5,4.5
4102,3.833333,4
4103,4.071429,4
4104,0.75,0.5
4105,3.645833,3.5
4106,3,3
4108,4,4
4109,2,2
4111,3.833333,4
4114,5,5
4115,3,3
4116,3.4,3.5
4117,3.583333,3.5
4121,3.454545,3.5
4122,4,4
4123,3,3
4124,1.666667,1.5
4126,2.833333,3
4128,3.925,4
4130,2.7,2.5
4131,4,4
4132,3.208333,3.5
4133,3.333333,3.5
4135,3.5,3.5
4136,2,2
4139,2,2
4140,5,5
4141,3.75,4
4142,2.5,2.5
4143,1.666667,1.5
4144,4,4
4146,2.5,2.5
4148,3.060606,3
4149,2.4375,2.5
4151,4.5,4.5
4153,2.833333,3
4155,3,3
4156,2,2
4158,1.25,1
4159,2.25,2
4161,3.066667,3
4162,1,1
4166,3.25,3.5
4167,2.4375,2.5
4168,3.166667,3
4169,4.5,4.5
4171,4,4
4173,3.5,3.5
4174,3.8,4
4175,3,3
4177,3.666667,4
4178,3.916667,4
4179,4.333333,4.5
4180,4,4
4181,4,4
4183,3,3
4184,3.833333,4
4185,4,4
4186,3.6,3.5
4187,3.9375,4
4188,3.75,4
4189,4.5,4.5
4190,4,4
4191,3.666667,4
4194,3.5,3.5
4195,4,4
4197,4,4
4198,3,3
4200,3.5,3.5
4201,5,5
4203,2.125,2
4205,3.333333,3.5
4207,2,2
4208,1,1
4210,3.3,3.5
4211,3.857143,4
4212,3.3,3.5
4213,3.5,3.5
4214,3.107143,3
4215,1,1
4216,3.833333,4
4217,3.7,4
4218,4,4
4219,3.5,3.5
4220,3.666667,4
4221,3,3
4222,3,3
4223,3.689189,4
4224,2.25,2
4225,3.545455,3.5
4226,4.227273,4.5
4228,3.15,3
4229,3.25,3.5
4231,3.25,3.5
4232,2.785714,3
4233,2.5,2.5
4234,3.166667,3
4235,4.183333,4.5
4236,3.5,3.5
4237,3.5,3.5
4238,3.205882,3.5
4239,3.486486,3.5
4241,2.5,2.5
4246,3.471831,3.5
4247,2.45,2.5
4248,2.5,2.5
4251,4,4
4252,5,5
4254,2.4,2.5
4255,1.714286,1.5
4262,3.704082,4
4263,4.333333,4.5
4265,0.833333,0.5
4266,3,3
4267,3.333333,3.5
4268,2,2
4270,2.734375,2.5
4271,3.333333,3.5
4273,4.333333,4.5
4274,2.5,2.5
4275,2.785714,3
4276,3,3
4277,4,4
4278,3.3,3.5
4279,3,3
4280,3.75,4
4281,3,3
4282,3.333333,3.5
4284,3,3
4290,3,3
4291,2.444444,2.5
4292,3.857143,4
4293,2.5,2.5
4294,3.5,3.5
4296,2.75,2.5
4297,4,4
4298,3.75,4
4299,3.339286,3.5
4300,2.5,2.5
4302,5,5
4304,4.3,4.5
4305,2.333333,2.5
4306,3.847701,4
4308,3.636364,3.5
4310,2.869048,3
4312,3.875,4
4316,2,2
4317,2.8,3
4318,2.875,3
4319,3,3
4321,3.464286,3.5
4322,3.653846,4
4324,3,3
4326,4.090909,4
4327,3.821429,4
4329,3.5,3.5
4332,2,2
4333,3,3
4334,3.5,3.5
4337,3,3
4338,4.75,5
4339,3.625,3.5
4340,2.5,2.5
4342,5,5
4343,2.725,2.5
4344,2.924242,3
4345,3.25,3.5
4347,3.5,3.5
4349,4.5,4.5
4350,1,1
4351,3.382353,3.5
4352,3.666667,4
4353,4,4
4354,4,4
4355,2.5,2.5
4356,3.916667,4
4357,3.857143,4
4359,3.25,3.5
4360,3,3
4361,3.810345,4
4366,3.333333,3.5
4367,2.842857,3
4368,2,2
4369,3.2875,3.5
4370,2.927273,3
4371,2,2
4372,3.055556,3
4375,4,4
4378,3.576923,3.5
4380,3.833333,4
4381,3,3
4383,2.833333,3
4384,4.166667,4.5
4386,1.333333,1
4387,2.666667,2.5
4388,2.289474,2
4389,3.5,3.5
4390,3,3
4391,4,4
4392,2,2
4394,2.333333,2.5
4396,3.5,3.5
4397,3,3
4399,1,1
4401,4,4
4402,2,2
4403,3,3
4404,3,3
4405,4.5,4.5
4406,3.863636,4
4407,4.5,4.5
4409,2.4,2.5
4410,4,4
4411,3,3
4414,3.5,3.5
4415,3.5,3.5
4417,2.5,2.5
4420,3.125,3
4422,4.5,4.5
4424,3.428571,3.5
4426,4,4
4427,4.277778,4.5
4428,5,5
4432,3.785714,4
4433,2.25,2
4437,4.125,4.5
4438,4,4
4440,3.666667,4
4441,2.333333,2.5
4442,5,5
4443,4.125,4.5
4444,4,4
4445,1.75,1.5
4446,3.026316,3
4447,2.989362,3
4448,3.25,3.5
4450,4,4
4451,2.5,2.5
4452,2.6,2.5
4453,2,2
4454,4,4
4458,3.75,4
4459,5,5
4462,3,3
4464,3.6,3.5
4465,3.785714,4
4466,5,5
4467,3.615385,3.5
4469,4,4
4470,4.5,4.5
4471,0.5,0.5
4473,4,4
4474,2.666667,2.5
4475,4,4
4477,1,1
4478,3.583333,3.5
4479,4,4
4480,3,3
4482,2.5,2.5
4483,2.5,2.5
4486,2.5,2.5
4487,2,2
4488,2.875,3
4489,3.625,3.5
4490,3,3
4491,2,2
4492,2.625,2.5
4493,4,4
4495,2.875,3
4496,3,3
4498,4,4
4499,3.47619,3.5
4500,4.5,4.5
4501,3,3
4502,1.166667,1
4503,3,3
4506,3.375,3.5
4508,3.3,3.5
4509,3.25,3.5
4511,2.5,2.5
4515,3.25,3.5
4516,3.5,3.5
4518,4.75,5
4519,3.4,3.5
4520,2.666667,2.5
4521,4,4
4522,5,5
4523,3.5,3.5
4524,4,4
4526,2.5,2.5
4527,3,3
4528,2,2
4529,2.5,2.5
4531,1.25,1
4532,1.5,1.5
4533,3.8,4
4534,3.75,4
4535,3.8,4
4537,4.25,4.5
4538,1,1
4539,3,3
4541,3,3
4543,3,3
4544,2,2
4545,3.071429,3
4546,3.8,4
4550,2,2
4552,4.125,4.5
4553,4.166667,4.5
4555,2,2
4557,3.333333,3.5
4558,2.909091,3
4559,1,1
4560,3,3
4561,4,4
4562,3,3
4563,2.8,3
4564,2.6875,2.5
4565,5,5
4566,3.5,3.5
4567,5,5
4568,4,4
4569,1,1
4570,4.166667,4.5
4571,3.4625,3.5
4572,3,3
4573,4,4
4577,4,4
4578,2,2
4584,5,5
4585,3.75,4
4587,2.642857,2.5
4589,4,4
4590,3.5,3.5
4591,5,5
4592,1,1
4593,2,2
4600,4,4
4602,3,3
4603,2.166667,2
4605,1,1
4606,2,2
4608,4,4
4610,3,3
4612,4.75,5
4614,2.833333,3
4615,1,1
4616,3.875,4
4617,5,5
4618,2.9,3
4619,3.25,3.5
4621,2.642857,2.5
4622,3,3
4623,3.521739,3.5
4624,2,2
4625,2.25,2
4626,5,5
4627,2.666667,2.5
4628,3.625,3.5
4629,2,2
4630,3,3
4632,5,5
4634,3,3
4636,2,2
4638,2.483871,2.5
4639,2.607143,2.5
4640,2.5,2.5
4641,3.666667,4
4642,4,4
4643,2.875,3
4644,3.5,3.5
4645,4.5,4.5
4649,2.75,2.5
4652,2.5,2.5
4654,1.75,1.5
4655,3,3
4658,3.8,4
4659,4,4
4660,4,4
4661,3.9,4
4662,3.5,3.5
4663,4,4
4664,3.625,3.5
4666,1.25,1
4667,2,2
4670,3.25,3.5
4673,2.75,2.5
4674,1,1
4675,2,2
4676,2.833333,3
4677,2.75,2.5
4678,3.5625,3.5
4679,3.3,3.5
4680,2,2
4681,3.611111,3.5
4682,3.666667,4
4684,0.5,0.5
4686,1.75,1.5
4687,1,1
4688,4,4
4690,2.25,2
4691,2.5,2.5
4692,3,3
4696,4.75,5
4697,3.375,3.5
4698,4,4
4699,3.5,3.5
4700,3.138889,3
4701,3.153846,3
4703,3.5,3.5
4704,3.5,3.5
4705,3.75,4
4706,4,4
4709,3.5,3.5
4710,3.5,3.5
4711,5,5
4713,3.2,3
4714,2,2
4716,1,1
4717,5,5
4718,2.871795,3
4719,2.75,2.5
4720,3.489796,3.5
4721,2.5,2.5
4722,4.333333,4.5
4723,3.9,4
4724,5,5
4725,4.5,4.5
4727,2.333333,2.5
4728,2.9375,3
4731,5,5
4732,2.666667,2.5
4733,4,4
4734,3.241935,3.5
4735,2,2
4736,1,1
4737,2.75,2.5
4738,4,4
4740,2,2
4741,4.5,4.5
4743,3.75,4
4744,2.1,2
4745,1.5,1.5
4748,1.5,1.5
4749,1.75,1.5
4750,1.5,1.5
4751,4,4
4752,3.75,4
4753,0.5,0.5
4754,4,4
4755,5,5
4756,1.833333,1.5
4757,2.357143,2.5
4761,3.5,3.5
4765,3.5,3.5
4766,4,4
4767,3,3
4768,2.75,2.5
4769,3,3
4770,3,3
4771,4,4
4772,3.875,4
4774,3.25,3.5
4775,1,1
4776,3.310811,3.5
4782,2.5,2.5
4783,4.666667,5
4784,2.375,2.5
4787,3.785714,4
4789,5,5
4792,2.75,2.5
4795,3.5,3.5
4796,5,5
4798,3.5,3.5
4799,3.785714,4
4800,3.75,4
4801,4.5,4.5
4802,4.083333,4
4803,3.083333,3
4804,3,3
4806,3.75,4
4809,3.8,4
4810,4,4
4811,4,4
4812,3,3
4814,3.272727,3.5
4815,3.5,3.5
4816,3.228261,3.5
4818,2,2
4821,4.333333,4.5
4822,5,5
4823,3.210526,3.5
4826,3.5,3.5
4830,3.5,3.5
4831,3,3
4832,3,3
4833,4,4
4834,2.5,2.5
4835,3.1875,3
4836,3,3
4837,2.25,2
4840,2,2
4842,4,4
4844,3.035714,3
4846,3.75,4
4848,3.705128,4
4849,3,3
4851,4,4
4854,2,2
4855,3.478261,3.5
4857,3.5,3.5
4859,1,1
4861,4.5,4.5
4862,3,3
4863,4,4
4865,3.425,3.5
4866,2.8,3
4867,3.7,4
4873,4.090909,4
4874,3.208333,3.5
4875,1,1
4876,1.125,1
4878,4.026882,4
4880,3.8125,4
4881,3.65,3.5
4885,2.25,2
4886,3.884615,4
4887,3,3
4888,3.625,3.5
4889,3.642857,3.5
4890,2.76087,3
4893,3,3
4895,2.5,2.5
4896,3.657143,4
4897,3,3
4898,3.125,3
4899,3.25,3.5
4901,3.519231,3.5
4902,3,3
4903,4.1,4
4911,3,3
4912,3.5,3.5
4914,4.15,4.5
4915,3,3
4920,4.25,4.5
4921,3.166667,3
4923,4,4
4925,2,2
4927,4.5,4.5
4928,4,4
4929,2.7,2.5
4930,5,5
4932,3.125,3
4933,3,3
4936,3.5,3.5
4941,3.071429,3
4945,5,5
4947,3.25,3.5
4948,1.5,1.5
4949,2,2
4951,2.642857,2.5
4952,2.5,2.5
4954,2.8,3
4956,3,3
4957,4,4
4958,2.958333,3
4960,4,4
4961,3,3
4963,3.880769,4
4964,4.5,4.5
4965,3.9,4
4967,3.944444,4
4968,2.75,2.5
4969,3.6,3.5
4970,3.722222,4
4971,3.5,3.5
4972,3.25,3.5
4973,4.096,4
4974,2.923077,3
4975,3.013514,3
4976,3,3
4977,3.333333,3.5
4978,3.6,3.5
4979,3.753623,4
4980,3.1,3
4981,4.25,4.5
4984,1,1
4987,3,3
4988,3,3
4989,2.5,2.5
4990,3.333333,3.5
4992,2.8,3
4993,4.1825,4.5
4994,3.55,3.5
4995,3.951754,4
4996,2.5,2.5
4998,3,3
4999,4,4
5000,3.5,3.5
5001,3.5,3.5
5002,2.75,2.5
5003,3,3
5004,3,3
5008,3.6875,4
5009,3.083333,3
5010,3.72449,4
5012,1.5,1.5
5013,3.362069,3.5
5014,3.428571,3.5
5015,3.277778,3.5
5016,2.25,2
5017,4.666667,5
5018,3,3
5021,3.4,3.5
5022,4,4
5023,4,4
5025,2.75,2.5
5026,2.9,3
5027,2.75,2.5
5028,4.5,4.5
5033,2,2
5034,3.5,3.5
5038,4,4
5039,2,2
5040,3.5,3.5
5041,3,3
5042,1,1
5043,3,3
5046,3.5,3.5
5047,2,2
5048,2.3,2
5049,3.46875,3.5
5051,3.25,3.5
5053,3.25,3.5
5054,3.666667,4
5055,3.25,3.5
5056,4,4
5057,2,2
5059,4.5,4.5
5060,3.745763,4
5061,1.666667,1.5
5062,5,5
5063,2,2
5064,3.826087,4
5065,2.571429,2.5
5066,3.1,3
5069,3.75,4
5071,5,5
5072,2.333333,2.5
5073,3.5,3.5
5074,3.5,3.5
5075,4,4
5076,3.5,3.5
5079,3,3
5080,2.75,2.5
5081,3.25,3.5
5083,4,4
5085,3.166667,3
5087,3,3
5088,4.5,4.5
5092,3,3
5093,2.166667,2
5094,1,1
5095,3.666667,4
5096,3,3
5097,3.75,4
5098,3,3
5099,3.666667,4
5101,5,5
5102,4,4
5103,3.880952,4
5105,3.75,4
5106,2.25,2
5107,3.5,3.5
5108,3.9,4
5109,3.5,3.5
5110,3.181818,3
5111,3,3
5114,4.6,5
5117,0.5,0.5
5119,4,4
5120,3.333333,3.5
5121,4.5,4.5
5122,4,4
5125,2,2
5127,2.666667,2.5
5128,2.333333,2.5
5134,3.5,3.5
5135,3.625,3.5
5137,4.5,4.5
5139,3.5,3.5
5141,3,3
5142,4,4
5146,3.636364,3.5
5147,4.125,4.5
5151,2.884615,3
5152,3.75,4
5153,3,3
5159,3.6,3.5
5161,4,4
5164,4,4
5165,3.666667,4
5167,4,4
5168,4,4
5170,2.833333,3
5171,2.166667,2
5172,2.5,2.5
5177,4,4
5179,3,3
5180,3,3
5182,3.5,3.5
5186,2.5,2.5
5187,4,4
5193,3.666667,4
5198,4,4
5199,3,3
5202,2,2
5203,4,4
5205,3.5,3.5
5208,4,4
5210,3.5,3.5
5214,3.75,4
5218,3.396825,3.5
5219,3,3
5220,2.6,2.5
5222,3.583333,3.5
5223,1,1
5224,1,1
5225,3.980769,4
5226,3.5,3.5
5227,1,1
5229,5,5
5230,4,4
5231,4,4
5232,4,4
5233,4,4
5234,4,4
5236,1,1
5237,2.75,2.5
5238,4.75,5
5241,1.5,1.5
5242,1.5,1.5
5243,4,4
5244,5,5
5246,1.5,1.5
5247,2.5,2.5
5248,1.25,1
5250,3.5,3.5
5254,2.840909,3
5255,2.375,2.5
5256,2,2
5258,4,4
5264,5,5
5265,3.125,3
5266,3.216667,3.5
5267,3.375,3.5
5269,3.857143,4
5271,4,4
5275,3.25,3.5
5276,4,4
5277,2,2
5278,0.5,0.5
5279,1.833333,1.5
5282,3.166667,3
5283,2.954545,3
5285,3,3
5288,4,4
5291,3.96875,4
5292,3.75,4
5293,3.2,3
5294,2.95,3
5296,2.6875,2.5
5297,4,4
5298,3.333333,3.5
5299,3.362745,3.5
5300,4,4
5301,5,5
5302,3.5,3.5
5303,2.85,3
5304,3,3
5305,3.5,3.5
5307,3,3
5308,3.078947,3
5309,2.8125,3
5312,3.375,3.5
5313,2.045455,2
5315,3,3
5316,3.083333,3
5319,4,4
5323,1.625,1.5
5324,4,4
5325,4,4
5329,3.833333,4
5333,4,4
5334,2.833333,3
5335,2,2
5337,3.666667,4
5339,3.3125,3.5
5341,4.25,4.5
5342,2,2
5343,3,3
5344,4,4
5346,3.833333,4
5348,3.5,3.5
5349,3.522388,3.5
5352,1,1
5353,2,2
5354,3.25,3.5
5356,0.5,0.5
5357,3.5,3.5
5359,3,3
5360,2.5,2.5
5361,3.5,3.5
5363,1,1
5364,3.416667,3.5
5365,3.5,3.5
5366,1,1
5367,4.166667,4.5
5372,3.5,3.5
5373,3.5,3.5
5375,3.75,4
5377,3.644231,3.5
5378,3.103659,3
5379,4.25,4.5
5380,4,4
5382,3.6,3.5
5383,4,4
5384,4,4
5385,3.75,4
5387,3.3,3.5
5388,3.326923,3.5
5389,3.166667,3
5391,4,4
5395,1,1
5398,4.25,4.5
5400,3.088235,3
5401,3.444444,3.5
5404,3.5,3.5
5410,1.5,1.5
5413,0.5,0.5
5414,3.75,4
5415,3.416667,3.5
5416,1.5,1.5
5417,3,3
5418,3.88,4
5419,2.125,2
5420,2.666667,2.5
5421,3.5,3.5
5422,4.5,4.5
5425,2,2
5427,5,5
5428,3,3
5433,2.75,2.5
5434,3.5,3.5
5438,2.833333,3
5440,4.5,4.5
5443,2,2
5444,3.880952,4
5445,3.686957,4
5446,4.25,4.5
5447,3.166667,3
5448,2.5,2.5
5449,2.736842,2.5
5450,2.5,2.5
5452,1.833333,1.5
5458,1,1
5459,3.071429,3
5460,3.875,4
5462,1.666667,1.5
5463,2.84375,3
5464,3.394737,3.5
5466,1,1
5470,3.4,3.5
5471,3,3
5473,5,5
5475,4.5,4.5
5477,3.25,3.5
5478,2.5,2.5
5479,3.071429,3
5480,3.1,3
5481,2.911111,3
5483,3.6,3.5
5489,3.416667,3.5
5490,4.25,4.5
5498,4.75,5
5500,3.958333,4
5501,3,3
5502,3.166667,3
5503,1,1
5504,1.8125,1.5
5505,3.583333,3.5
5506,3.375,3.5
5507,2.478261,2.5
5508,3.3,3.5
5515,3.5,3.5
5516,1,1
5517,1,1
5518,4.5,4.5
5521,0.5,0.5
5522,4.125,4.5
5523,1.8,1.5
5524,3,3
5525,4,4
5527,2.666667,2.5
5528,3.184211,3
5530,2.5,2.5
5531,2.5,2.5
5534,4,4
5535,1,1
5538,3,3
5539,3,3
5540,3.75,4
5541,2.954545,3
5544,3.5,3.5
5548,3.5,3.5
5553,2.5,2.5
5556,1,1
5558,2.5,2.5
5560,4.5,4.5
5561,4,4
5562,2,2
5564,2,2
5568,3.166667,3
5569,3,3
5570,3,3
5572,2.666667,2.5
5573,2.5,2.5
5574,3.088235,3
5575,1,1
5577,3.291667,3.5
5581,2.5,2.5
5582,2,2
5585,1,1
5588,2.5,2.5
5597,2.5,2.5
5599,3.5,3.5
5600,2.5,2.5
5601,3,3
5602,3.875,4
5603,4.166667,4.5
5604,4,4
5605,4,4
5607,4.5,4.5
5608,4.083333,4
5609,2.333333,2.5
5611,3.333333,3.5
5612,4,4
5613,3.25,3.5
5615,1.5,1.5
5617,3.4,3.5
5618,4.134921,4.5
5619,3.5,3.5
5620,3.090909,3
5621,2.5,2.5
5622,4.5,4.5
5625,2.333333,2.5
5628,3.4,3.5
5629,4,4
5630,3.759259,4
5632,4,4
5633,4.5,4.5
5636,3,3
5637,1.5,1.5
5638,3,3
5641,4,4
5642,4,4
5643,2.5,2.5
5644,2.75,2.5
5646,3.5,3.5
5649,3,3
5650,3.6,3.5
5651,3,3
5655,3.5,3.5
5662,4.25,4.5
5663,3,3
5666,2.083333,2
5667,3.25,3.5
5668,3.6,3.5
5669,3.913793,4
5670,4.125,4.5
5672,0.5,0.5
5673,3.520833,3.5
5675,3,3
5677,3,3
5678,2,2
5679,3.427083,3.5
5680,3.7,4
5682,3.75,4
5684,2,2
5685,3.5,3.5
5686,3.6,3.5
5689,4,4
5690,4,4
5691,2.5,2.5
5693,3.136364,3
5694,2.25,2
5696,4,4
5699,4,4
5700,0.75,0.5
5703,3,3
5705,3.25,3.5
5707,3.1,3
5710,2.5,2.5
5712,3.5,3.5
5715,2.5,2.5
5718,3,3
5723,4,4
5729,2.5,2.5
5732,4.5,4.5
5734,2.5,2.5
5735,3,3
5736,2.5,2.5
5737,2,2
5742,4,4
5745,4,4
5746,4.5,4.5
5747,3.714286,4
5752,2.833333,3
5754,2,2
5765,5,5
5768,3.5,3.5
5772,4.5,4.5
5773,3,3
5777,4,4
5778,2.5,2.5
5779,2,2
5780,3.625,3.5
5782,4.068182,4
5784,2.4,2.5
5785,3.318182,3.5
5787,2,2
5788,1,1
5791,3.961538,4
5792,2.7,2.5
5795,3.5,3.5
5796,3.25,3.5
5799,4.25,4.5
5801,4.166667,4.5
5803,2,2
5808,2,2
5809,2.75,2.5
5810,3.25,3.5
5812,4.166667,4.5
5815,1,1
5816,3.660494,4
5818,4,4
5819,3.5,3.5
5820,3.833333,4
5825,4,4
5826,4,4
5828,5,5
5829,3,3
5830,3.5,3.5
5832,0.75,0.5
5833,3,3
5834,3,3
5836,4,4
5839,4,4
5840,4,4
5841,2,2
5843,4,4
5846,4,4
