@relation average_ratings_extended

@attribute movieId numeric
@attribute rating numeric
@attribute 'Average Rating' numeric
@attribute genre {Action,Drama,Thriller,Horror,Comedy,Romance,Sci-Fi}
@attribute budget {'$40 million','$20 million','$10 million','$30 million','$50 million'}
@attribute language {French,English,German,Spanish,Japanese}
@attribute Director {'Martin Scorsese','James Cameron','Quentin Tarantino','Christopher Nolan','Steven Spielberg'}

@data
6498,2,2,Romance,'$20 million',Japanese,'Quentin Tarantino'
6502,3.807692,4,Sci-Fi,'$40 million',English,'James Cameron'
6503,2.020833,2,Romance,'$10 million',English,'James Cameron'
6506,4,4,Romance,'$40 million',Japanese,'Christopher Nolan'
6509,4,4,Action,'$10 million',German,'Steven Spielberg'
6513,3,3,Action,'$50 million',German,'Quentin Tarantino'
6514,0.5,0.5,Horror,'$10 million',English,'James Cameron'
6516,4,4,Sci-Fi,'$20 million',Spanish,'Steven Spielberg'
6518,3,3,Comedy,'$50 million',German,'Martin Scorsese'
6521,2.5,2.5,Sci-Fi,'$30 million',Japanese,'Quentin Tarantino'
6522,3,3,Romance,'$50 million',Japanese,'James Cameron'
6525,2.833333,3,Romance,'$40 million',French,'Steven Spielberg'
6527,3.5,3.5,Thriller,'$20 million',Spanish,'James Cameron'
6528,3.5,3.5,Drama,'$30 million',French,'James Cameron'
6530,4.125,4.5,Action,'$30 million',French,'Martin Scorsese'
6531,1,1,Horror,'$20 million',German,'Steven Spielberg'
6533,3.6,3.5,Thriller,'$50 million',German,'James Cameron'
6534,2.375,2.5,Action,'$40 million',Japanese,'Christopher Nolan'
6535,2.166667,2,Sci-Fi,'$20 million',Spanish,'James Cameron'
6536,4.5,4.5,Drama,'$50 million',Spanish,'Christopher Nolan'
6537,3,3,Action,'$10 million',Spanish,'James Cameron'
6538,3.7,4,Horror,'$10 million',Japanese,'Christopher Nolan'
6539,3.85461,4,Comedy,'$30 million',German,'Quentin Tarantino'
6541,2.85,3,Action,'$50 million',English,'Martin Scorsese'
6547,1,1,Drama,'$20 million',Spanish,'Martin Scorsese'
6548,3.181818,3,Comedy,'$10 million',French,'Steven Spielberg'
6550,2.5,2.5,Horror,'$40 million',French,'James Cameron'
6552,3.85,4,Horror,'$50 million',German,'Quentin Tarantino'
6559,4,4,Sci-Fi,'$30 million',French,'James Cameron'
6561,3.875,4,Action,'$20 million',English,'James Cameron'
6562,3.5,3.5,Thriller,'$40 million',English,'Steven Spielberg'
6564,2.583333,2.5,Horror,'$50 million',Spanish,'Steven Spielberg'
6565,3.82,4,Thriller,'$40 million',Japanese,'Martin Scorsese'
6566,0.5,0.5,Thriller,'$10 million',English,'Christopher Nolan'
6568,2.75,2.5,Romance,'$20 million',German,'Steven Spielberg'
6571,4,4,Drama,'$30 million',German,'Quentin Tarantino'
6579,3,3,Comedy,'$20 million',French,'Martin Scorsese'
6582,3.166667,3,Horror,'$30 million',Spanish,'Quentin Tarantino'
6584,2.833333,3,Sci-Fi,'$50 million',German,'Quentin Tarantino'
6585,2,2,Sci-Fi,'$10 million',Spanish,'Martin Scorsese'
6586,3,3,Action,'$40 million',German,'Quentin Tarantino'
6587,1,1,Comedy,'$20 million',English,'Martin Scorsese'
6591,3.833333,4,Comedy,'$10 million',English,'James Cameron'
6592,2.666667,2.5,Sci-Fi,'$50 million',English,'Steven Spielberg'
6593,2.428571,2.5,Romance,'$20 million',German,'Christopher Nolan'
6595,2.45,2.5,Thriller,'$20 million',French,'Christopher Nolan'
6596,2.875,3,Romance,'$20 million',French,'James Cameron'
6598,5,5,Sci-Fi,'$40 million',German,'Martin Scorsese'
6599,3.5,3.5,Comedy,'$20 million',Spanish,'James Cameron'
6600,1,1,Romance,'$50 million',Japanese,'Martin Scorsese'
6602,4,4,Horror,'$50 million',German,'Martin Scorsese'
6603,3,3,Romance,'$10 million',Spanish,'James Cameron'
6609,3.25,3.5,Comedy,'$40 million',French,'Christopher Nolan'
6611,4.5,4.5,Thriller,'$20 million',English,'Quentin Tarantino'
6612,4.1,4,Romance,'$30 million',French,'James Cameron'
6613,2.25,2,Thriller,'$10 million',Spanish,'Quentin Tarantino'
6615,2.166667,2,Action,'$10 million',German,'Quentin Tarantino'
6617,3.833333,4,Action,'$40 million',English,'James Cameron'
6618,3.6875,4,Sci-Fi,'$50 million',German,'Martin Scorsese'
6620,3.647059,3.5,Drama,'$50 million',Spanish,'Steven Spielberg'
6624,2,2,Action,'$10 million',Japanese,'Christopher Nolan'
6628,3,3,Drama,'$40 million',German,'James Cameron'
6629,3.5,3.5,Drama,'$40 million',German,'Quentin Tarantino'
6630,4,4,Drama,'$20 million',Japanese,'Christopher Nolan'
6636,3.75,4,Thriller,'$30 million',English,'Christopher Nolan'
6638,3.125,3,Horror,'$40 million',Spanish,'Steven Spielberg'
6639,4.25,4.5,Comedy,'$10 million',Japanese,'Martin Scorsese'
6641,3.666667,4,Sci-Fi,'$40 million',Japanese,'Quentin Tarantino'
6643,4.25,4.5,Action,'$50 million',Spanish,'Christopher Nolan'
6644,0.5,0.5,Horror,'$50 million',English,'Steven Spielberg'
6645,3,3,Horror,'$20 million',German,'Steven Spielberg'
6646,3.333333,3.5,Horror,'$50 million',English,'Martin Scorsese'
6650,4.1,4,Thriller,'$50 million',German,'Martin Scorsese'
6658,2.4,2.5,Sci-Fi,'$30 million',Japanese,'Steven Spielberg'
6659,3.423077,3.5,Action,'$50 million',English,'Steven Spielberg'
6662,3.833333,4,Comedy,'$10 million',French,'Steven Spielberg'
6663,3.6875,4,Comedy,'$20 million',French,'Steven Spielberg'
6664,3.5,3.5,Comedy,'$10 million',French,'James Cameron'
6665,3.5,3.5,Thriller,'$10 million',Japanese,'Quentin Tarantino'
6666,4.111111,4.5,Horror,'$30 million',English,'James Cameron'
6669,4.75,5,Romance,'$20 million',English,'Steven Spielberg'
6671,0.5,0.5,Thriller,'$30 million',English,'Quentin Tarantino'
6676,3,3,Sci-Fi,'$10 million',Spanish,'Steven Spielberg'
6678,2.333333,2.5,Horror,'$40 million',English,'Christopher Nolan'
6679,3.5,3.5,Sci-Fi,'$20 million',Spanish,'Quentin Tarantino'
6684,2.5,2.5,Thriller,'$20 million',German,'James Cameron'
6686,2.166667,2,Horror,'$40 million',French,'Christopher Nolan'
6690,3.5,3.5,Drama,'$30 million',Spanish,'Martin Scorsese'
6695,1.5,1.5,Horror,'$50 million',English,'Martin Scorsese'
6703,3.5,3.5,Romance,'$10 million',Japanese,'James Cameron'
6706,2,2,Horror,'$10 million',English,'Quentin Tarantino'
6707,2.5,2.5,Action,'$30 million',Spanish,'Steven Spielberg'
6708,3.75,4,Thriller,'$30 million',German,'Quentin Tarantino'
6709,3.15,3,Action,'$50 million',French,'Quentin Tarantino'
6710,3.333333,3.5,Action,'$40 million',Spanish,'Quentin Tarantino'
6711,3.817647,4,Action,'$40 million',French,'Christopher Nolan'
6713,3.833333,4,Horror,'$40 million',French,'Steven Spielberg'
6718,4,4,Comedy,'$20 million',German,'Quentin Tarantino'
6721,3.75,4,Comedy,'$50 million',German,'James Cameron'
6722,3.75,4,Sci-Fi,'$20 million',French,'James Cameron'
6723,3.5,3.5,Sci-Fi,'$50 million',Japanese,'James Cameron'
6724,3.916667,4,Horror,'$20 million',English,'Martin Scorsese'
6725,5,5,Horror,'$20 million',Japanese,'Quentin Tarantino'
6728,2.5,2.5,Romance,'$30 million',Japanese,'Quentin Tarantino'
6730,3.5,3.5,Thriller,'$10 million',Spanish,'James Cameron'
6731,3.25,3.5,Drama,'$30 million',Japanese,'Christopher Nolan'
6732,4.25,4.5,Romance,'$30 million',Japanese,'Quentin Tarantino'
6735,3.25,3.5,Action,'$10 million',Spanish,'Christopher Nolan'
6739,2.5,2.5,Comedy,'$50 million',Spanish,'Steven Spielberg'
6743,3.6,3.5,Sci-Fi,'$50 million',Spanish,'Martin Scorsese'
6744,3.25,3.5,Comedy,'$10 million',French,'James Cameron'
6748,3,3,Drama,'$40 million',Japanese,'James Cameron'
6751,0.5,0.5,Romance,'$40 million',Spanish,'Martin Scorsese'
6753,3.4,3.5,Drama,'$40 million',Japanese,'Christopher Nolan'
6754,3.190476,3,Thriller,'$40 million',English,'Christopher Nolan'
6755,3.277778,3.5,Romance,'$30 million',Japanese,'Quentin Tarantino'
6757,4,4,Action,'$40 million',German,'Christopher Nolan'
6760,3.5,3.5,Horror,'$40 million',Japanese,'James Cameron'
6762,4,4,Romance,'$40 million',German,'Steven Spielberg'
6763,2.166667,2,Drama,'$20 million',French,'Quentin Tarantino'
6764,3.25,3.5,Horror,'$20 million',Spanish,'Martin Scorsese'
6765,3.333333,3.5,Sci-Fi,'$30 million',German,'Steven Spielberg'
6768,3.75,4,Comedy,'$20 million',French,'Martin Scorsese'
6769,5,5,Comedy,'$50 million',English,'Martin Scorsese'
6770,4.25,4.5,Horror,'$50 million',English,'Christopher Nolan'
6771,1,1,Action,'$50 million',French,'James Cameron'
6772,2.5,2.5,Drama,'$30 million',French,'Quentin Tarantino'
6773,3.923077,4,Drama,'$40 million',French,'Martin Scorsese'
6774,3.785714,4,Drama,'$50 million',Japanese,'Martin Scorsese'
6776,4.375,4.5,Sci-Fi,'$10 million',German,'Steven Spielberg'
6777,3.944444,4,Action,'$40 million',English,'Quentin Tarantino'
6779,3.75,4,Drama,'$30 million',Japanese,'Martin Scorsese'
6780,4.25,4.5,Comedy,'$40 million',English,'James Cameron'
6782,4,4,Thriller,'$40 million',French,'Christopher Nolan'
6783,4,4,Drama,'$30 million',Japanese,'Christopher Nolan'
6785,3.2,3,Thriller,'$10 million',English,'Martin Scorsese'
6786,3.75,4,Comedy,'$40 million',German,'Steven Spielberg'
6787,4.125,4.5,Drama,'$40 million',German,'Christopher Nolan'
6788,2.25,2,Sci-Fi,'$40 million',Spanish,'Steven Spielberg'
6790,3.625,3.5,Thriller,'$10 million',Japanese,'Christopher Nolan'
6791,3.8,4,Horror,'$30 million',Japanese,'Martin Scorsese'
6793,3.125,3,Thriller,'$10 million',Spanish,'James Cameron'
6794,2.166667,2,Thriller,'$50 million',German,'Martin Scorsese'
6796,3.981481,4,Romance,'$10 million',German,'Quentin Tarantino'
6797,2.25,2,Sci-Fi,'$40 million',English,'James Cameron'
6798,3,3,Thriller,'$40 million',Japanese,'Martin Scorsese'
6800,3,3,Action,'$30 million',Spanish,'Quentin Tarantino'
6803,4,4,Horror,'$30 million',Japanese,'Steven Spielberg'
6806,3,3,Action,'$40 million',Japanese,'James Cameron'
6807,4.054054,4,Sci-Fi,'$50 million',English,'Steven Spielberg'
6808,2.375,2.5,Horror,'$30 million',Japanese,'Steven Spielberg'
6810,2.333333,2.5,Drama,'$30 million',Spanish,'Steven Spielberg'
6811,2.875,3,Comedy,'$10 million',English,'Martin Scorsese'
6812,2.5,2.5,Romance,'$50 million',French,'James Cameron'
6813,2.25,2,Sci-Fi,'$20 million',German,'James Cameron'
6814,3,3,Drama,'$50 million',Spanish,'Martin Scorsese'
6816,4,4,Action,'$10 million',English,'Christopher Nolan'
6818,4.25,4.5,Romance,'$10 million',English,'Quentin Tarantino'
6820,3,3,Drama,'$30 million',German,'Quentin Tarantino'
6822,3,3,Horror,'$20 million',English,'James Cameron'
6826,1,1,Comedy,'$20 million',Japanese,'Christopher Nolan'
6827,2.5,2.5,Action,'$20 million',Spanish,'Christopher Nolan'
6828,4,4,Action,'$30 million',Spanish,'Martin Scorsese'
6829,4,4,Romance,'$30 million',English,'James Cameron'
6832,3.125,3,Horror,'$10 million',Japanese,'Martin Scorsese'
6835,4,4,Thriller,'$20 million',English,'Martin Scorsese'
6840,3.5,3.5,Drama,'$50 million',English,'Quentin Tarantino'
6850,3.166667,3,Horror,'$10 million',Spanish,'Martin Scorsese'
6851,3.5,3.5,Action,'$10 million',English,'Quentin Tarantino'
6852,4.125,4.5,Action,'$40 million',German,'Christopher Nolan'
6856,3.5,3.5,Comedy,'$10 million',Spanish,'Martin Scorsese'
6857,3.363636,3.5,Thriller,'$30 million',Japanese,'Quentin Tarantino'
6858,3.25,3.5,Romance,'$30 million',English,'Christopher Nolan'
6862,3.5,3.5,Drama,'$40 million',English,'James Cameron'
6863,3.529412,3.5,Thriller,'$40 million',English,'Quentin Tarantino'
6864,3.75,4,Horror,'$40 million',Spanish,'Steven Spielberg'
6867,3.576923,3.5,Sci-Fi,'$30 million',German,'Martin Scorsese'
6868,3.833333,4,Romance,'$50 million',French,'Christopher Nolan'
6869,4.125,4.5,Drama,'$30 million',Japanese,'Martin Scorsese'
6870,3.619565,3.5,Comedy,'$20 million',Spanish,'James Cameron'
6872,0.5,0.5,Sci-Fi,'$50 million',French,'Martin Scorsese'
6873,3.107143,3,Comedy,'$20 million',English,'Quentin Tarantino'
6874,3.81982,4,Romance,'$40 million',Japanese,'Quentin Tarantino'
6875,1,1,Sci-Fi,'$50 million',Spanish,'Quentin Tarantino'
6877,4,4,Comedy,'$20 million',Japanese,'Quentin Tarantino'
6879,3.2,3,Action,'$50 million',English,'Martin Scorsese'
6880,2.666667,2.5,Thriller,'$10 million',German,'Martin Scorsese'
6881,3.55,3.5,Action,'$40 million',Japanese,'Martin Scorsese'
6883,4.5,4.5,Thriller,'$50 million',German,'Steven Spielberg'
6884,4,4,Drama,'$20 million',English,'James Cameron'
6885,1,1,Horror,'$50 million',Spanish,'Quentin Tarantino'
6887,3,3,Romance,'$50 million',French,'Quentin Tarantino'
6888,2.416667,2.5,Drama,'$30 million',German,'Steven Spielberg'
6889,2.4,2.5,Sci-Fi,'$50 million',German,'James Cameron'
6890,3.35,3.5,Comedy,'$20 million',German,'James Cameron'
6892,2.5,2.5,Sci-Fi,'$40 million',Japanese,'Christopher Nolan'
6893,3.357143,3.5,Romance,'$40 million',Japanese,'Steven Spielberg'
6896,3.5,3.5,Comedy,'$30 million',German,'Steven Spielberg'
6898,4,4,Comedy,'$10 million',Spanish,'Quentin Tarantino'
6902,3.833333,4,Thriller,'$20 million',German,'Christopher Nolan'
6906,2.5,2.5,Sci-Fi,'$40 million',French,'Quentin Tarantino'
6909,3.75,4,Sci-Fi,'$40 million',French,'James Cameron'
6918,5,5,Horror,'$20 million',Japanese,'Quentin Tarantino'
6920,4.5,4.5,Sci-Fi,'$30 million',English,'Quentin Tarantino'
6927,3.25,3.5,Thriller,'$50 million',Spanish,'Martin Scorsese'
6930,3.5,3.5,Drama,'$40 million',French,'Quentin Tarantino'
6932,3.75,4,Romance,'$30 million',Spanish,'James Cameron'
6934,3.037037,3,Thriller,'$10 million',English,'Quentin Tarantino'
6935,3.833333,4,Comedy,'$30 million',French,'Steven Spielberg'
6936,3.166667,3,Drama,'$50 million',Japanese,'Martin Scorsese'
6940,4,4,Action,'$50 million',English,'Quentin Tarantino'
6942,3.581818,3.5,Drama,'$50 million',French,'Quentin Tarantino'
6944,3.136364,3,Horror,'$20 million',German,'Steven Spielberg'
6945,3.666667,4,Horror,'$10 million',Japanese,'Christopher Nolan'
6947,3.455882,3.5,Romance,'$50 million',Japanese,'James Cameron'
6950,2.5,2.5,Drama,'$40 million',Spanish,'James Cameron'
6951,2.333333,2.5,Action,'$30 million',French,'Steven Spielberg'
6952,3.333333,3.5,Drama,'$20 million',German,'Steven Spielberg'
6953,3.316667,3.5,Romance,'$30 million',Spanish,'Christopher Nolan'
6954,4.25,4.5,Comedy,'$20 million',French,'Steven Spielberg'
6957,3.5,3.5,Action,'$50 million',English,'Steven Spielberg'
6958,2.5,2.5,Sci-Fi,'$30 million',French,'Christopher Nolan'
6959,4,4,Sci-Fi,'$20 million',French,'James Cameron'
6961,3.25,3.5,Drama,'$40 million',English,'James Cameron'
6963,4,4,Action,'$10 million',German,'James Cameron'
6964,3.5,3.5,Horror,'$30 million',Spanish,'Martin Scorsese'
6966,3.5,3.5,Action,'$50 million',English,'Steven Spielberg'
6970,3.5,3.5,Sci-Fi,'$50 million',French,'James Cameron'
6971,4,4,Sci-Fi,'$50 million',Japanese,'Martin Scorsese'
6974,4.1,4,Thriller,'$40 million',English,'Steven Spielberg'
6975,3.8,4,Sci-Fi,'$20 million',French,'Steven Spielberg'
6977,3.25,3.5,Action,'$50 million',German,'Steven Spielberg'
6978,3.3,3.5,Action,'$40 million',Japanese,'James Cameron'
6979,3.621212,3.5,Comedy,'$20 million',French,'Quentin Tarantino'
6981,2.5,2.5,Sci-Fi,'$50 million',Japanese,'Quentin Tarantino'
6982,3.166667,3,Romance,'$40 million',Spanish,'Christopher Nolan'
6983,3.5,3.5,Thriller,'$40 million',German,'Christopher Nolan'
6985,4.3,4.5,Comedy,'$20 million',Spanish,'Martin Scorsese'
6986,4.1,4,Horror,'$50 million',Japanese,'Quentin Tarantino'
6987,4,4,Sci-Fi,'$30 million',English,'Quentin Tarantino'
6989,3.166667,3,Drama,'$40 million',French,'Quentin Tarantino'
6990,4,4,Sci-Fi,'$10 million',French,'Martin Scorsese'
6991,3.5,3.5,Thriller,'$30 million',German,'Christopher Nolan'
6992,3,3,Drama,'$10 million',German,'Martin Scorsese'
6993,3.8,4,Action,'$10 million',French,'Christopher Nolan'
6995,1,1,Romance,'$50 million',Spanish,'Christopher Nolan'
6996,2.2,2,Drama,'$40 million',German,'Steven Spielberg'
6997,3,3,Romance,'$30 million',Spanish,'Quentin Tarantino'
6999,3.5,3.5,Sci-Fi,'$10 million',Spanish,'Steven Spielberg'
7000,2.9,3,Comedy,'$20 million',English,'Martin Scorsese'
7001,3.5,3.5,Comedy,'$30 million',German,'Martin Scorsese'
7002,4.5,4.5,Drama,'$20 million',English,'Martin Scorsese'
7003,3,3,Romance,'$40 million',Japanese,'Martin Scorsese'
7004,2.884615,3,Comedy,'$50 million',Japanese,'Quentin Tarantino'
7005,1.5,1.5,Comedy,'$20 million',German,'James Cameron'
7007,3.333333,3.5,Comedy,'$20 million',Spanish,'James Cameron'
7008,2.9,3,Thriller,'$30 million',German,'Quentin Tarantino'
7009,3,3,Comedy,'$40 million',French,'Christopher Nolan'
7010,3.75,4,Drama,'$10 million',Japanese,'Quentin Tarantino'
7011,3.5,3.5,Sci-Fi,'$30 million',Japanese,'Quentin Tarantino'
7012,2,2,Comedy,'$20 million',English,'Christopher Nolan'
7013,3.95,4,Sci-Fi,'$50 million',Spanish,'Quentin Tarantino'
7016,1,1,Romance,'$20 million',French,'Steven Spielberg'
7017,3,3,Romance,'$20 million',English,'James Cameron'
7018,3,3,Drama,'$50 million',English,'Steven Spielberg'
7020,4,4,Romance,'$30 million',Spanish,'James Cameron'
7022,3.769231,4,Comedy,'$40 million',German,'Steven Spielberg'
7023,3,3,Action,'$50 million',German,'Martin Scorsese'
7024,4,4,Thriller,'$10 million',French,'Christopher Nolan'
7025,4,4,Action,'$40 million',Spanish,'James Cameron'
7026,2,2,Thriller,'$30 million',Spanish,'Martin Scorsese'
7027,3.9,4,Romance,'$30 million',English,'Steven Spielberg'
7028,4,4,Horror,'$30 million',German,'Quentin Tarantino'
7029,3,3,Thriller,'$30 million',Japanese,'Martin Scorsese'
7034,3.7,4,Horror,'$30 million',English,'Martin Scorsese'
7036,2.875,3,Horror,'$30 million',English,'Martin Scorsese'
7038,3.666667,4,Horror,'$10 million',English,'Steven Spielberg'
7040,3.5,3.5,Horror,'$50 million',Japanese,'James Cameron'
7042,2.5,2.5,Romance,'$20 million',German,'Steven Spielberg'
7043,4.25,4.5,Sci-Fi,'$50 million',French,'Quentin Tarantino'
7044,3.416667,3.5,Horror,'$10 million',Spanish,'James Cameron'
7045,3.5,3.5,Action,'$30 million',Japanese,'Quentin Tarantino'
7046,2.857143,3,Thriller,'$40 million',English,'Christopher Nolan'
7048,4,4,Romance,'$10 million',Japanese,'Martin Scorsese'
7050,3.5,3.5,Horror,'$20 million',Japanese,'Martin Scorsese'
7051,4,4,Comedy,'$40 million',Spanish,'Steven Spielberg'
7055,3.5,3.5,Romance,'$30 million',French,'Martin Scorsese'
7056,3.875,4,Romance,'$30 million',German,'Martin Scorsese'
7058,3,3,Romance,'$30 million',German,'James Cameron'
7059,3.5,3.5,Sci-Fi,'$10 million',Japanese,'Quentin Tarantino'
7060,3.0625,3,Horror,'$50 million',French,'James Cameron'
7061,3.833333,4,Action,'$40 million',Japanese,'Christopher Nolan'
7062,3.5,3.5,Drama,'$30 million',Japanese,'Quentin Tarantino'
7063,4.333333,4.5,Romance,'$20 million',German,'Martin Scorsese'
7064,3.857143,4,Romance,'$50 million',Spanish,'Quentin Tarantino'
7065,3,3,Horror,'$30 million',German,'James Cameron'
7067,3,3,Sci-Fi,'$10 million',English,'Christopher Nolan'
7068,3.25,3.5,Romance,'$50 million',French,'Steven Spielberg'
7069,4.25,4.5,Romance,'$40 million',German,'Steven Spielberg'
7070,3.75,4,Romance,'$20 million',Japanese,'Quentin Tarantino'
7071,3.25,3.5,Romance,'$20 million',Japanese,'Christopher Nolan'
7072,4,4,Drama,'$40 million',German,'Christopher Nolan'
7073,3.8,4,Romance,'$20 million',German,'Steven Spielberg'
7074,4.5,4.5,Thriller,'$10 million',German,'Quentin Tarantino'
7075,4.5,4.5,Drama,'$30 million',Spanish,'Christopher Nolan'
7076,2.833333,3,Romance,'$10 million',French,'Christopher Nolan'
7078,3.5,3.5,Comedy,'$50 million',Spanish,'James Cameron'
7079,3.5,3.5,Comedy,'$30 million',German,'Steven Spielberg'
7080,3.5,3.5,Thriller,'$10 million',Japanese,'James Cameron'
7081,5,5,Drama,'$50 million',German,'Steven Spielberg'
7082,4,4,Action,'$10 million',French,'Quentin Tarantino'
7083,2.5,2.5,Comedy,'$20 million',Spanish,'James Cameron'
7084,3.625,3.5,Action,'$40 million',French,'Christopher Nolan'
7085,3.5,3.5,Comedy,'$20 million',German,'Quentin Tarantino'
7086,3,3,Sci-Fi,'$20 million',English,'Christopher Nolan'
7087,5,5,Action,'$10 million',English,'Martin Scorsese'
7088,4.25,4.5,Thriller,'$20 million',German,'Steven Spielberg'
7089,4.083333,4,Thriller,'$40 million',Spanish,'Christopher Nolan'
7090,3.863636,4,Action,'$40 million',German,'James Cameron'
7091,4.111111,4.5,Comedy,'$50 million',Japanese,'Martin Scorsese'
7093,0.5,0.5,Horror,'$40 million',Japanese,'Steven Spielberg'
7095,2.5,2.5,Sci-Fi,'$50 million',Japanese,'Steven Spielberg'
7096,4,4,Sci-Fi,'$30 million',German,'Christopher Nolan'
7099,4.1,4,Romance,'$50 million',English,'James Cameron'
7101,3,3,Action,'$50 million',Japanese,'Martin Scorsese'
7102,2.375,2.5,Horror,'$20 million',English,'Steven Spielberg'
7104,2.625,2.5,Comedy,'$50 million',English,'Martin Scorsese'
7107,3.333333,3.5,Action,'$10 million',Spanish,'James Cameron'
7108,1.5,1.5,Action,'$30 million',Spanish,'Martin Scorsese'
7110,3,3,Drama,'$10 million',Japanese,'James Cameron'
7111,4.5,4.5,Sci-Fi,'$50 million',Spanish,'James Cameron'
7115,3.75,4,Action,'$10 million',Spanish,'James Cameron'
7116,4.7,5,Sci-Fi,'$50 million',Japanese,'James Cameron'
7117,3,3,Romance,'$10 million',Japanese,'Steven Spielberg'
7121,3.75,4,Drama,'$50 million',Japanese,'James Cameron'
7122,3.75,4,Action,'$40 million',German,'Steven Spielberg'
7123,3.75,4,Romance,'$40 million',English,'Martin Scorsese'
7125,3.5,3.5,Romance,'$40 million',Japanese,'Steven Spielberg'
7126,4.5,4.5,Action,'$50 million',German,'James Cameron'
7130,4,4,Drama,'$10 million',English,'Martin Scorsese'
7131,3.5,3.5,Thriller,'$30 million',French,'Martin Scorsese'
7132,4,4,Action,'$10 million',English,'James Cameron'
7135,3.625,3.5,Sci-Fi,'$20 million',English,'Quentin Tarantino'
7136,4.25,4.5,Thriller,'$10 million',French,'Martin Scorsese'
7137,4,4,Sci-Fi,'$30 million',Japanese,'Martin Scorsese'
7139,3.852941,4,Romance,'$10 million',Spanish,'Martin Scorsese'
7142,3,3,Drama,'$20 million',Spanish,'Martin Scorsese'
7143,3.644444,3.5,Thriller,'$10 million',Spanish,'Martin Scorsese'
7147,3.827273,4,Horror,'$10 million',Japanese,'Martin Scorsese'
7149,3.208333,3.5,Thriller,'$10 million',German,'Christopher Nolan'
7150,2.3,2,Romance,'$10 million',Japanese,'James Cameron'
7151,3.75,4,Action,'$10 million',French,'Quentin Tarantino'
7152,4,4,Action,'$30 million',Japanese,'James Cameron'
7153,4.127841,4.5,Romance,'$40 million',Japanese,'James Cameron'
7154,3.4375,3.5,Horror,'$40 million',Japanese,'Steven Spielberg'
7155,3.25,3.5,Sci-Fi,'$20 million',Spanish,'Steven Spielberg'
7156,4,4,Drama,'$20 million',Japanese,'Martin Scorsese'
7158,3.3,3.5,Comedy,'$40 million',French,'Martin Scorsese'
7160,3.5625,3.5,Comedy,'$30 million',German,'Quentin Tarantino'
7161,2.571429,2.5,Sci-Fi,'$40 million',Spanish,'Steven Spielberg'
7162,3.28125,3.5,Sci-Fi,'$10 million',German,'James Cameron'
7163,2.95,3,Romance,'$20 million',Spanish,'Christopher Nolan'
7164,3.333333,3.5,Drama,'$40 million',English,'James Cameron'
7165,3.5,3.5,Thriller,'$10 million',French,'Quentin Tarantino'
7171,3,3,Sci-Fi,'$30 million',Spanish,'James Cameron'
7172,4,4,Romance,'$50 million',French,'Martin Scorsese'
7173,2.346154,2.5,Comedy,'$40 million',English,'Martin Scorsese'
7177,4,4,Drama,'$30 million',German,'Martin Scorsese'
7178,3.5,3.5,Comedy,'$10 million',French,'Christopher Nolan'
7179,4,4,Horror,'$40 million',German,'Quentin Tarantino'
7180,4,4,Romance,'$10 million',Japanese,'Martin Scorsese'
7182,3,3,Romance,'$10 million',French,'Quentin Tarantino'
7186,3.5,3.5,Romance,'$10 million',English,'Steven Spielberg'
7189,1.5,1.5,Action,'$40 million',French,'Martin Scorsese'
7190,4,4,Drama,'$30 million',Japanese,'Quentin Tarantino'
7192,2,2,Thriller,'$10 million',German,'James Cameron'
7193,3.5,3.5,Sci-Fi,'$40 million',French,'Quentin Tarantino'
7195,3.5,3.5,Thriller,'$30 million',Spanish,'Martin Scorsese'
7196,3,3,Sci-Fi,'$50 million',Japanese,'Martin Scorsese'
7198,3,3,Sci-Fi,'$20 million',English,'Christopher Nolan'
7199,1,1,Drama,'$10 million',Spanish,'Christopher Nolan'
7204,0.5,0.5,Thriller,'$20 million',French,'Christopher Nolan'
7206,4,4,Thriller,'$40 million',French,'James Cameron'
7207,3,3,Sci-Fi,'$40 million',English,'James Cameron'
7208,5,5,Action,'$10 million',Japanese,'Martin Scorsese'
7209,3.666667,4,Horror,'$50 million',English,'Steven Spielberg'
7210,3.833333,4,Drama,'$10 million',Spanish,'Quentin Tarantino'
7211,4.5,4.5,Drama,'$10 million',Spanish,'Steven Spielberg'
7212,4,4,Comedy,'$10 million',German,'James Cameron'
7215,4,4,Thriller,'$50 million',Spanish,'Steven Spielberg'
7216,3.166667,3,Horror,'$20 million',Japanese,'James Cameron'
7217,3.75,4,Thriller,'$20 million',Spanish,'Martin Scorsese'
7219,4,4,Romance,'$50 million',French,'Steven Spielberg'
7222,3,3,Sci-Fi,'$40 million',Spanish,'Steven Spielberg'
7223,3.166667,3,Drama,'$50 million',Spanish,'Steven Spielberg'
7228,2.5,2.5,Comedy,'$40 million',French,'James Cameron'
7234,3.9,4,Comedy,'$10 million',French,'Quentin Tarantino'
7235,4,4,Drama,'$40 million',English,'Quentin Tarantino'
7236,3,3,Sci-Fi,'$10 million',English,'Martin Scorsese'
7238,4,4,Romance,'$10 million',Japanese,'Martin Scorsese'
7245,1,1,Horror,'$20 million',Japanese,'James Cameron'
7247,3.4,3.5,Action,'$40 million',French,'Martin Scorsese'
7248,3,3,Thriller,'$30 million',Spanish,'Quentin Tarantino'
7250,2,2,Action,'$40 million',Japanese,'Quentin Tarantino'
7254,3.46875,3.5,Sci-Fi,'$10 million',Spanish,'James Cameron'
